time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-01-01T09:00:23.780Z,35.6303333,-117.5776667,-0.858,3.2,ml,36,36,0.07575,0.15,ci,ci14018276,2016-04-02T16:36:49.920Z,"9km E of Ridgecrest, CA",earthquake,0.45,1.06,0.23,107,reviewed,ci,ci
2004-01-01T11:13:29.380Z,35.713,-121.0521667,5.252,3.78,ml,51,72,0.1171,0.09,nc,nc21328398,2017-01-06T23:51:48.400Z,"9 km SW of Oak Shores, California",earthquake,0.16,0.73,,11,automatic,nc,nc
2004-01-01T14:03:08.480Z,35.7145,-120.9891667,8.494,3.66,md,15,217,0.04595,0.13,nc,nc68007558,2018-07-09T18:19:56.032Z,"6 km S of Oak Shores, California",earthquake,0.79,2.52,0.04,5,reviewed,nc,nc
2004-01-01T23:21:31.020Z,35.6605,-121.1023333,6.506,3.18,md,52,117,0.04685,0.08,nc,nc21328775,2018-07-09T18:20:18.018Z,"8 km ENE of San Simeon, California",earthquake,0.14,0.4,0.09,65,reviewed,nc,nc
2004-01-02T06:40:20.710Z,35.6408333,-121.08,3.407,3.73,ml,47,98,0.04234,0.11,nc,nc21329065,2017-01-06T23:58:39.760Z,"8 km N of Cambria, California",earthquake,0.16,0.46,,6,automatic,nc,nc
2004-01-02T06:44:31.560Z,35.7071667,-121.055,4.933,3.45,ml,47,56,0.08378,0.08,nc,nc21329066,2017-01-06T23:58:46.130Z,"9 km SW of Oak Shores, California",earthquake,0.14,0.61,,1,automatic,nc,nc
2004-01-02T10:44:52.040Z,35.6991667,-121.1476667,7.002,3.94,mw,55,79,0.01802,0.1,nc,nc30226924,2020-05-06T01:25:02.949Z,"7 km NNE of San Simeon, California",earthquake,0.16,0.42,,3,reviewed,nc,nc
2004-01-02T10:47:40.120Z,35.6995,-121.1468333,6.711,4.14,mw,55,78,0.01802,0.08,nc,nc30226905,2020-05-06T03:45:44.019Z,"7 km NNE of San Simeon, California",earthquake,0.15,0.38,,3,reviewed,nc,nc
2004-01-02T10:53:39.860Z,35.6948333,-121.1436667,6.202,3.58,ml,43,65,0.01532,0.08,nc,nc30500603,2017-01-07T00:01:16.040Z,"7 km NE of San Simeon, California",earthquake,0.15,0.63,,1,automatic,nc,nc
2004-01-03T07:21:30.520Z,38.8281667,-122.797,-0.482,3.21,ml,33,102,0.1189,0.11,nc,nc21330472,2017-01-07T00:12:38.960Z,"6 km W of Cobb, California",earthquake,0.25,1.91,,9,automatic,nc,nc
2004-01-03T09:09:49.230Z,35.7043333,-121.0543333,5.604,3.46,ml,54,74,0.109,0.08,nc,nc21329995,2017-01-07T00:14:12.390Z,"9 km SW of Oak Shores, California",earthquake,0.15,0.62,,3,automatic,nc,nc
2004-01-03T09:17:07.230Z,34.3675,-118.6228333,11.571,3.04,ml,73,20,,0.27,ci,ci14018784,2016-04-02T16:33:36.144Z,"11km SSW of Valencia, CA",earthquake,0.31,0.75,0.19,101,reviewed,ci,ci
2004-01-03T16:21:00.940Z,38.7851667,-122.7778333,4.27,3.59,ml,84,25,0.1618,0.13,nc,nc30500605,2019-06-14T00:58:28.400Z,"2km WNW of The Geysers, CA",earthquake,0.12,0.45,0.129,75,reviewed,nc,nc
2004-01-03T22:28:52.390Z,35.6513333,-121.0978333,2.573,3.38,ml,56,117,0.05045,0.08,nc,nc21330876,2017-01-07T00:19:52.410Z,"8 km E of San Simeon, California",earthquake,0.13,0.45,,3,automatic,nc,nc
2004-01-04T05:43:51.440Z,35.6471667,-121.0913333,4.106,3.65,ml,58,110,0.04685,0.07,nc,nc21330730,2017-01-07T00:23:16.910Z,"9 km E of San Simeon, California",earthquake,0.14,0.35,,7,automatic,nc,nc
