time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-01T07:04:14.310Z,36.4115,-98.14466667,7.8,3.08,ml,59,64,0,0.12,ok,ok2020aanz,2020-03-21T17:13:07.040Z,"4 km NE of Meno, Oklahoma",earthquake,,0.4,0.19,19,reviewed,ok,ok
2020-01-01T10:38:35.620Z,33.8113333,-117.6896667,9.79,3.16,ml,153,21,0.05963,0.22,ci,ci39019703,2020-03-21T17:13:04.040Z,"11km ENE of North Tustin, CA",earthquake,0.12,0.28,0.167,240,reviewed,ci,ci
2020-01-02T07:16:31.930Z,37.176,-121.5638333,5.29,3.86,mw,207,41,0.05156,0.12,nc,nc73322626,2021-01-17T04:27:18.200Z,"10km ENE of Morgan Hill, CA",earthquake,0.1,0.39,,6,reviewed,nc,nc
2020-01-02T10:13:00.020Z,33.9173333,-119.2283333,5.94,4.03,mw,80,150,0.2607,0.29,ci,ci39020663,2020-04-02T21:56:45.820Z,"26km S of Port Hueneme, CA",earthquake,0.41,31.61,,6,reviewed,ci,ci
2020-01-03T05:48:05.440Z,35.7948333,-117.6171667,5.01,3.14,ml,41,32,0.02628,0.15,ci,ci39021735,2020-03-21T17:13:04.040Z,"20km W of Searles Valley, CA",earthquake,0.14,0.31,0.12,89,reviewed,ci,ci
2020-01-03T06:02:28.411Z,46.8795,-112.6681,15.34,3.2,ml,,44,0.076,0.58,us,us70006u36,2020-03-21T17:13:03.040Z,"8 km S of Lincoln, Montana",earthquake,3,7.8,0.053,46,reviewed,us,us
2020-01-03T16:40:15.900Z,36.2486667,-120.8206667,7.22,3.31,ml,80,126,0.03627,0.12,nc,nc73323271,2020-03-21T17:13:04.040Z,"22km NE of San Lucas, CA",earthquake,0.22,0.36,0.18,58,reviewed,nc,nc
2020-01-06T09:37:46.170Z,36.9616667,-121.5908333,3.13,3.02,ml,98,23,0.009483,0.12,nc,nc73324311,2021-02-22T02:05:27.749Z,"5km SSW of Gilroy, CA",earthquake,0.11,0.2,0.169,168,reviewed,nc,nc
2020-01-07T10:28:23.890Z,36.842,-121.5775,6.3,3.04,ml,92,21,0.01946,0.13,nc,nc73324681,2020-03-21T17:13:04.040Z,"4km W of San Juan Bautista, CA",earthquake,0.14,0.32,0.213,166,reviewed,nc,nc
2020-01-08T16:11:18.170Z,35.6776667,-117.5473333,6.24,3.48,ml,47,50,0.05827,0.16,ci,ci39028647,2020-04-02T21:27:52.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.44,0.168,141,reviewed,ci,ci
2020-01-11T05:40:17.809Z,36.29183333,-98.17233333,4.01,3.44,ml,25,73,0.2618486164,0.11,ok,ok2020assg,2020-04-02T21:28:14.040Z,"5 km NNE of Ames, Oklahoma",earthquake,,0.6,0.26,20,reviewed,ok,ok
2020-01-12T05:21:02.820Z,32.3661667,-115.2131667,27.69,3.98,mw,34,108,0.09415,0.31,ci,ci39033039,2020-04-02T21:28:19.040Z,"2km WNW of Delta, B.C., MX",earthquake,0.63,0.45,,4,reviewed,ci,ci
2020-01-12T16:58:15.495Z,25.4678,-109.7957,10,4.2,mb,,112,0.695,1.15,us,us70006ytm,2020-04-02T21:28:21.040Z,"58 km SW of Campo Pesquero el Colorado, Mexico",earthquake,3.4,1.9,0.096,30,reviewed,us,us
2020-01-13T10:37:59.295Z,44.993,-73.9659,6.41,3.4,mb_lg,,71,0.562,0.28,us,us70006z44,2020-04-02T21:28:24.040Z,"5 km SW of Franklin, Canada",earthquake,1.4,3.4,0.062,67,reviewed,us,us
2020-01-13T10:58:20.600Z,36.8761667,-121.61,6.72,3.21,ml,83,21,0.02346,0.1,nc,nc73326936,2021-01-17T05:23:26.329Z,"3km ESE of Aromas, CA",earthquake,0.13,0.3,0.23,64,reviewed,nc,nc
2020-01-17T02:31:11.730Z,38.2993333,-112.8641667,11.77,3.93,ml,24,64,0.1592,0.21,uu,uu60356907,2021-05-05T21:06:41.400Z,"10 km NNE of Minersville, Utah",earthquake,0.38,0.52,0.15,24,reviewed,uu,uu
2020-01-17T13:06:21.480Z,35.6461667,-117.4836667,9.2,3.02,ml,43,52,0.04702,0.13,ci,ci39273704,2020-04-08T19:40:18.040Z,"15km SSW of Searles Valley, CA",earthquake,0.13,0.27,0.166,91,reviewed,ci,ci
2020-01-17T13:47:46.380Z,40.1411667,-123.8435,22.98,3.1,ml,30,61,0.04987,0.16,nc,nc73328466,2020-04-08T19:40:18.040Z,"3km NW of Redway, CA",earthquake,0.32,0.31,0.366,47,reviewed,nc,nc
2020-01-19T19:08:42.322Z,38.0246,-97.973,5,4.5,mwr,,89,0.026,0.29,us,us60007att,2020-12-08T17:01:31.990Z,"2 km W of South Hutchinson, Kansas",earthquake,1.9,1.6,0.037,71,reviewed,us,us
2020-01-20T16:59:01.454Z,31.6477,-104.3179,5,3.2,ml,,67,0.126,0.45,us,us60007beh,2020-04-08T19:39:44.040Z,"58 km S of Whites City, New Mexico",earthquake,1.3,1.7,0.06,68,reviewed,us,us
2020-01-20T19:12:11.260Z,36.4305,-84.0268333,34.84,3.8,mb,36,32,0.1218,0.18,se,se60300191,2021-06-17T20:29:50.624Z,"2 km NE of Fincastle, Tennessee",earthquake,0.27,0.37,,6,reviewed,se,se
2020-01-20T21:12:56.483Z,42.7241,-111.7983,5,3.7,mwr,,72,0.349,0.48,us,us60007bld,2021-01-03T05:51:14.644Z,"7 km E of Bancroft, Idaho",earthquake,1,1.9,,28,reviewed,us,slm
2020-01-21T02:08:19.130Z,35.6183333,-117.4328333,10.47,3.07,ml,66,28,0.05222,0.17,ci,ci39276560,2020-04-08T19:39:46.040Z,"17km S of Searles Valley, CA",earthquake,0.12,0.24,0.156,246,reviewed,ci,ci
2020-01-22T07:41:10.790Z,34.3005,-118.4855,7.72,3.6,ml,193,20,0.0192,0.25,ci,ci39277736,2020-09-19T20:17:11.082Z,"4km NNE of Granada Hills, CA",earthquake,0.12,0.39,0.149,331,reviewed,ci,ci
2020-01-22T08:52:56.340Z,32.413,-115.2503333,23.2,3,ml,41,69,0.04669,0.31,ci,ci39277800,2020-04-11T18:20:37.040Z,"8km NW of Delta, B.C., MX",earthquake,0.54,1.19,0.191,54,reviewed,ci,ci
2020-01-22T22:04:05.540Z,31.5276667,-115.5045,5.52,3.03,ml,13,111,0.2748,0.3,ci,ci39278656,2020-04-11T18:20:42.040Z,"84km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.35,31.61,0.179,79,reviewed,ci,ci
2020-01-24T03:14:31.306Z,31.653,-104.3131,5,3,ml,,59,0.121,0.29,us,us60007edu,2020-04-11T18:20:42.040Z,"58 km S of Whites City, New Mexico",earthquake,1.8,1.9,0.071,66,reviewed,us,us
2020-01-24T14:41:28.810Z,41.7945,-112.3606667,7.15,3.07,ml,33,74,0.1423,0.16,uu,uu60357702,2020-04-11T18:20:44.040Z,"",earthquake,0.28,0.52,0.175,18,reviewed,uu,uu
2020-01-25T03:03:34.920Z,35.0975,-116.9696667,3.07,4.62,mw,46,33,0.2228,0.14,ci,ci39281440,2021-03-20T23:26:23.039Z,"23km NNE of Barstow, CA",earthquake,0.14,0.66,,6,reviewed,ci,ci
2020-01-25T03:09:43.600Z,35.0946667,-116.9678333,3.29,3.03,ml,36,53,0.2201,0.12,ci,ci39281456,2020-04-11T18:20:47.040Z,"22km NNE of Barstow, CA",earthquake,0.13,0.58,0.146,137,reviewed,ci,ci
2020-01-25T11:37:07.672Z,31.6404,-104.3174,5,3.1,ml,,67,0.134,0.46,us,us60007fnn,2020-04-11T18:20:49.040Z,"59 km S of Whites City, New Mexico",earthquake,1.2,1.6,0.064,66,reviewed,us,us
2020-01-27T05:25:22.800Z,34.9955,-116.9406667,4.5,3.09,ml,37,56,0.1285,0.12,ci,ci39283296,2020-04-11T18:20:54.040Z,"13km NE of Barstow, CA",earthquake,0.12,0.59,0.149,145,reviewed,ci,ci
2020-01-29T12:30:50.220Z,39.2676667,-123.222,6.4,3.47,mw,61,46,0.04165,0.09,nc,nc73333256,2020-08-27T09:42:31.895Z,"2km W of Redwood Valley, CA",earthquake,0.11,0.32,,6,reviewed,nc,nc
2020-01-29T12:56:21.840Z,35.4358333,-119.0083333,17.99,3.19,ml,44,37,0.1018,0.23,ci,ci39285816,2020-05-27T21:26:17.804Z,"2km NNE of Oildale, CA",earthquake,0.21,0.59,0.14,261,reviewed,ci,ci
2020-01-29T18:54:40.760Z,31.8003333,-116.2226667,18.04,3.4,ml,24,144,0.3101,0.28,ci,ci39286080,2020-04-18T22:09:53.040Z,"34km ENE of Maneadero, B.C., MX",earthquake,0.39,1.01,0.157,72,reviewed,ci,ci
2020-01-29T23:19:35.733Z,38.3889,-96.9189,5,3.1,mb_lg,,61,0.751,0.39,us,us60007jly,2020-04-18T22:09:54.040Z,"9 km ENE of Marion, Kansas",earthquake,3.9,2,0.048,116,reviewed,us,us
2020-01-30T15:58:50.050Z,31.1216,-103.2815,5,3.4,ml,,51,0.204,0.86,us,us60007k4d,2020-04-18T22:09:57.040Z,"western Texas",earthquake,0.9,1.9,0.039,87,reviewed,us,us
2020-01-31T03:25:51.533Z,31.7083,-104.0187,5,3.6,mwr,,48,0.213,0.43,us,us60007kzz,2020-04-18T22:09:59.040Z,"39 km W of Mentone, Texas",earthquake,2.6,1.9,0.127,6,reviewed,us,us
2020-01-31T03:27:37.381Z,31.7132,-104.0271,5,3.6,mwr,,49,0.221,0.4,us,us60007l03,2020-04-18T22:09:59.040Z,"40 km W of Mentone, Texas",earthquake,0.8,1.5,0.06,27,reviewed,us,us
